price,number_of_reviews,latitude,longitude,room_type,minimum_nights,availability_365,review_scores_rating,license,neighbourhood_cleansed,calculated_host_listings_count,bedrooms,name,number_of_reviews_ltm,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d,has_license
126.0,13,42.33097060767341,-71.04129226934899,Private room,1,355,5.0,STR-594043,South Boston,4,1.0,Private Bedroom in Modern Southie Home,13,t,78,9828.0,1
123.0,19,42.28674926398643,-71.06844449366969,Entire home/apt,2,13,5.0,STR-577223,Dorchester,1,1.0,Ocean Street Retreat,19,t,114,14022.0,1
289.0,29,42.34326317128834,-71.14953319667529,Entire home/apt,2,173,5.0,STR-598229,Brighton,20,4.0,2 Free Parking spots / 4 Beds / Washer and Dryer!,29,t,174,50286.0,1
109.0,23,42.32268910801122,-71.05858087970618,Private room,1,340,4.78,STR-545055,Dorchester,12,1.0,H5_Room 4 miles To Downtown Boston/BCEC,23,f,138,15042.0,1
125.0,23,42.34287892242128,-71.15064968043978,Private room,2,47,4.91,STR-598227,Brighton,20,1.0,Beautiful room / 1 free parking spot/ Washer-Dryer,23,t,138,17250.0,1
749.0,24,42.35622096408918,-71.1329370141896,Entire home/apt,29,340,4.96,STR-597942,Allston,12,2.0,Luxury6 - Harvard Avenue in Allston,24,t,255,190995.0,1
140.0,1,42.35698,-71.07214,Private room,29,229,5.0,none,Beacon Hill,6,1.0,Queen Room in Back Bay & Beacon Hill. Walk to MGH,1,f,58,8120.0,0
749.0,29,42.35431,-71.13313,Entire home/apt,29,309,4.97,STR-597942,Allston,12,2.0,Luxury8 - Harvard Avenue in Allston,29,t,255,190995.0,1
252.0,6,42.2740567,-71.1502902,Entire home/apt,2,356,5.0,STR-574116,West Roxbury,1,3.0,This Apartment is an great aerie in Boston,6,f,36,9072.0,1
172.0,30,42.3253904,-71.0905324,Entire home/apt,1,94,4.57,STR-589211,Roxbury,2,2.0,Cozy 2Bd Near Fenway Walk to Train & free Parking,30,f,180,30960.0,1
247.0,14,42.28024449746761,-71.14150409806292,Entire home/apt,2,321,5.0,STR-591006,Roslindale,2,3.0,New modern cozy 3BR condo: free parking&near train,14,t,84,20748.0,1
150.0,1,42.25876,-71.11842,Entire home/apt,30,321,5.0,none,Hyde Park,1,4.0,Renovated 2nd Floor Apartment,1,t,60,9000.0,0
83.0,45,42.30218,-71.0624,Private room,1,344,4.73,STR-556094,Dorchester,2,1.0,2- Cozy Apartment in Boston,45,t,255,21165.0,1
367.0,28,42.3774429,-71.03858319999999,Entire home/apt,1,354,4.79,STR-570369,East Boston,2,2.0,Travel: Therapy,28,t,168,61656.0,1
272.0,1,42.34953239617085,-71.07388203712246,Entire home/apt,30,163,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Back Bay,39,1.0,Destiny Lofts' Copley Suite,1,f,60,16320.0,1
129.0,1,42.28689,-71.13246,Entire home/apt,2,360,5.0,STR-589548,Roslindale,1,0.0,Studio Sixteen,1,f,6,774.0,1
175.0,7,42.36541813212881,-71.05177217682787,Entire home/apt,29,313,5.0,STR-572010,North End,22,0.0,Spacious North End Studio,7,t,255,44625.0,1
382.0,13,42.35411048721918,-71.0630936948884,Entire home/apt,29,208,4.62,STR-531821,Downtown,70,3.0,Stylish Exposed Brick 3BR!,13,f,255,97410.0,1
101.0,40,42.38642,-71.00639,Private room,1,48,4.98,STR-574543,East Boston,4,1.0,Free parking room 3,40,t,240,24240.0,1
79.0,1,42.33058424827619,-71.10956327060156,Private room,30,365,5.0,STR-534970,Mission Hill,11,1.0,Near Harvard Medical/Longwood Hospitals,1,f,60,4740.0,1
215.0,28,42.38026,-71.0342,Entire home/apt,1,136,4.93,STR-577254,East Boston,1,2.0,Modern Sunny Boston Skyline Apartment near Airport,28,t,168,36120.0,1
56.0,1,42.33074439410338,-71.10950966961504,Private room,30,341,5.0,STR-534970,Mission Hill,11,1.0,X23 Near HMS/Longwood Hospitals,1,f,60,3360.0,1
293.0,12,42.32791185726729,-71.09100272231069,Entire home/apt,2,61,5.0,STR-576017,Roxbury,2,3.0,Boston/City Views/Prime Location,12,f,72,21096.0,1
266.0,11,42.38065,-71.03814,Entire home/apt,2,328,5.0,STR-578058,East Boston,3,2.0,Modern East Boston 2 Bed 2 Bath,11,t,66,17556.0,1
144.0,17,42.34939570407056,-71.09571994275538,Entire home/apt,3,346,4.94,STR-521905,Fenway,20,1.0,"Free Parking at 1 Bed Basement Apt, Near BU & MIT",17,f,102,14688.0,1
442.0,8,42.341127512167205,-71.07742611984403,Entire home/apt,2,94,4.88,STR-532458,South End,1,2.0,South End Victorian Brownstone,8,t,48,21216.0,1
317.0,13,42.37670268648397,-71.0351585203212,Entire home/apt,2,349,5.0,STR-573675,East Boston,1,3.0,The Princeton Boston - Luxurious Apartment (New!),13,t,78,24726.0,1
91.0,19,42.33631271024674,-71.04591405138864,Entire home/apt,1,154,4.21,Exempt: This listing is a hotel or motel,South Boston,57,1.0,Thatch Quarters | Pvt. Room in Southie | 301 DOT,19,f,114,10374.0,1
150.0,16,42.33421214680135,-71.10553634445374,Entire home/apt,2,217,4.94,STR-545178,Mission Hill,18,0.0,Sunlit Efficiency Unit-Longwood/Fenway,16,f,96,14400.0,1
147.0,25,42.33369,-71.1071,Entire home/apt,2,163,4.72,STR-545178,Mission Hill,18,0.0,Adorable Apartment-Longwood/Fenway,25,f,150,22050.0,1
605.0,4,42.32087,-71.0572,Entire home/apt,1,127,4.75,STR-484164,Dorchester,15,4.0,1. Spacious Apt easy commute to Downtown Boston.,4,f,24,14520.0,1
131.0,3,42.311984493268305,-71.08908670556116,Private room,2,365,4.67,STR-536142,Roxbury,6,1.0,#2 Cozy 1-Bed Private Room Downtown,3,f,18,2358.0,1
109.0,2,42.30354975166852,-71.06459543162167,Private room,1,333,3.0,STR-545057,Dorchester,11,1.0,K_Room Near Downtown Boston,2,t,12,1308.0,1
256.0,19,42.34512593370852,-71.0809787026459,Entire home/apt,1,251,4.84,STR-575779,Back Bay,5,1.0,(G) Rattan Living 1 Bedroom! Location A+,19,f,114,29184.0,1
196.0,42,42.34828158675335,-71.14711118275164,Entire home/apt,1,128,4.93,STR-587345,Brighton,38,2.0,The Pasteur-elegant 2BR near downtown,42,t,252,49392.0,1
279.0,15,42.30967,-71.04689,Entire home/apt,2,116,5.0,STR-580544,Dorchester,1,2.0,Indulge & Unwind: 2BR Ocean views Massage & Beach!,15,f,90,25110.0,1
68.0,10,42.31278,-71.08685,Private room,2,46,4.9,STR-548471,Roxbury,4,1.0,Spacious Home w/ Modern Comforts,10,t,60,4080.0,1
143.0,13,42.34794,-71.14484,Entire home/apt,29,126,5.0,STR-587355,Brighton,38,1.0,The Attia,13,t,255,36465.0,1
243.0,14,42.33828,-71.07609,Entire home/apt,2,329,4.57,STR-573028,South End,3,2.0,2BR Patio Boston Medical Center,14,f,84,20412.0,1
119.0,6,42.3550474,-71.0622106,Entire home/apt,1,126,3.83,str-557137,Downtown,2,1.0,"Awaiting Your Next Stay, Book Now!",6,f,36,4284.0,1
129.0,2,42.355056736770834,-71.06221200170934,Entire home/apt,3,125,3.0,str-557159,Downtown,2,1.0,Best Location Studio In Downtown Boston,2,f,12,1548.0,1
124.0,2,42.3483657,-71.0698862,Entire home/apt,3,187,4.0,STR-415223,Bay Village,22,1.0,Affordable & Simple Chic Studio,2,f,12,1488.0,1
98.0,6,42.3483308,-71.0698714,Entire home/apt,3,180,4.67,STR-415223,Bay Village,22,1.0,"Lower Level Studio, Stay Tonight!",6,f,36,3528.0,1
105.0,3,42.348419,-71.069916,Private room,2,187,5.0,STR-415223,Bay Village,22,1.0,"Monthly Discounts, Short/Long Stays, Book Now!",3,f,18,1890.0,1
68.0,1,42.3484037,-71.0697483,Private room,1,169,5.0,STR-415226,Bay Village,22,0.0,Modern Single Studio at the Heart of Boston!,1,f,6,408.0,1
68.0,17,42.31126,-71.08744,Private room,2,54,4.94,STR-548471,Roxbury,4,1.0,Modern Home - w/ Comfort Amenities,17,t,102,6936.0,1
180.0,30,42.28127928521936,-71.12624786306807,Entire home/apt,1,116,4.9,STR-581311,Roslindale,1,3.0,"Kailyn Apartment Boston, Massachusetts",30,t,180,32400.0,1
56.0,1,42.33263,-71.11022,Private room,30,365,5.0,STR-534970,Mission Hill,11,1.0,X25N Near HMS/Longwood Hospitals,1,f,60,3360.0,1
251.0,10,42.36165957376605,-71.13326007995497,Entire home/apt,1,218,4.5,STR-561537,Allston,6,4.0,Spacious 4BR/2BA Home Near Harvard,10,f,60,15060.0,1
257.0,1,42.31001,-71.04775,Entire home/apt,29,221,4.0,Exempt: This listing is a hotel or motel,Dorchester,15,2.0,"UMass Boston, Beach, Renovated, CA, In-Unit Lau",1,f,58,14906.0,1
188.0,7,42.3436620175592,-71.08224215169605,Entire home/apt,29,338,4.43,Exempt: This listing is a unit that has contracts with hospitals,Back Bay,50,0.0,Cozy Studio | South End,7,f,255,47940.0,1
599.0,3,42.34681124201301,-71.10237851718634,Entire home/apt,5,349,4.67,STR-638456,Fenway,95,2.0,Amazing 2 bed 2 bath boston,3,f,30,17970.0,1
414.0,1,42.35289724925304,-71.08083884125622,Entire home/apt,29,302,5.0,Exempt: This listing is a hotel or motel,Back Bay,39,2.0,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",1,f,58,24012.0,1
172.0,1,42.293378,-71.0587616,Entire home/apt,29,18,5.0,none,Dorchester,1,2.0,"Full Condo on Top Floor!  3 Queen bed, near MBTA",1,f,58,9976.0,0
415.0,6,42.35199,-71.08114,Entire home/apt,29,309,5.0,Exempt: This listing is a hotel or motel,Back Bay,15,2.0,"Newly Renovated 2-Bed, Back Bay near MGH, BU, MIT",6,f,255,105825.0,1
297.0,5,42.35980615637002,-71.0559518146288,Entire home/apt,30,339,4.6,Exempt: This listing is a hotel or motel,Downtown,15,2.0,Elegant 2BR 0.09mi Faneuil Hall/Quincy Market,5,f,255,75735.0,1
89.0,2,42.33278,-71.1107,Private room,30,335,4.5,STR-534970,Mission Hill,11,1.0,X21N Near HMS/Longwood Hospitals,2,f,120,10680.0,1
419.0,2,42.33795,-71.07647,Entire home/apt,2,335,5.0,STR-573028,South End,3,3.0,Boston 3 BR Patio Full Kitchen,2,f,12,5028.0,1
246.0,4,42.360204162530955,-71.05732259044957,Entire home/apt,30,346,4.25,Exempt: This listing is a hotel or motel,Downtown,15,0.0,Stylish Studio in Faneuil Hall District,4,f,240,59040.0,1
527.0,32,42.3665639,-71.03093659999999,Entire home/apt,1,165,4.97,STR-572599,East Boston,1,3.0,Luxury Duplex w/ Private Parking,32,t,192,101184.0,1
450.0,9,42.35432029743757,-71.16730989682179,Entire home/apt,3,321,4.78,STR-578320,Brighton,2,5.0,La Maison Perthshire I,9,f,54,24300.0,1
617.0,12,42.35402,-71.16611,Entire home/apt,3,322,4.58,STR-578321,Brighton,2,6.0,La Maison Perthshire II,12,f,72,44424.0,1
198.0,5,42.32603188143365,-71.08202251382698,Entire home/apt,1,309,4.8,STR-554113,Roxbury,1,2.0,Charming two-bedroom in Boston,5,f,30,5940.0,1
271.0,17,42.3083695,-71.11887829999999,Entire home/apt,3,110,5.0,STR-578442,Jamaica Plain,1,2.0,Classic 2 bedroom near Arboretum,17,t,102,27642.0,1
674.0,4,42.3512,-71.0617,Entire home/apt,29,120,4.75,STR-511551,Chinatown,8,3.0,Chinatown Central Upscale Condo w/Pool & Parking,4,t,232,156368.0,1
62.0,1,42.344564310161935,-71.08898106962442,Entire home/apt,150,35,5.0,none,Fenway,1,1.0,"New! "" Stay at Burbank"" Fenway/Berklee/Symphony",1,t,255,15810.0,0
59.0,1,42.33060297153961,-71.11008223786278,Private room,29,354,5.0,STR-534970,Mission Hill,11,1.0,X32DN Near HMS/Longwood Hospitals,1,f,58,3422.0,1
127.0,1,42.27999,-71.07479,Private room,2,365,2.0,STR-536142,Dorchester,6,1.0,Luxury Condo-Style 1BR Apartment in Boston,1,f,6,762.0,1
137.0,1,42.2778276827731,-71.0732974503391,Private room,2,365,1.0,STR-536142,Mattapan,6,1.0,Stylish 1BR Condo Pad – Luxe Living in Boston,1,f,6,822.0,1
198.0,1,42.36638,-71.04007,Entire home/apt,29,325,4.0,Exempt: This listing is a hotel or motel,East Boston,30,1.0,Indoor Pool! 1BR nr WaterFront in Boston,1,f,58,11484.0,1
350.0,8,42.359675419761906,-71.05622219870823,Entire home/apt,30,345,4.75,Exempt: This listing is a hotel or motel,Downtown,39,1.0,"Tri-level, Skylighted, Faneuil Hall/Quincy Market",8,f,255,89250.0,1
230.0,2,42.35992,-71.05549,Entire home/apt,2,281,4.5,Exempt: This listing is a hotel or motel,Downtown,11,1.0,"Townhome,Faneuil Hall/Quincy Market/Gov't Center",2,f,12,2760.0,1
247.0,1,42.36732,-71.04101,Entire home/apt,29,331,5.0,Exempt: This listing is a hotel or motel,East Boston,30,1.0,"Mins to Airport, Walk to Subway, Waterfront 1BR",1,f,58,14326.0,1
282.0,13,42.3348975,-71.0534291,Entire home/apt,2,286,4.92,STR-578148,South Boston,1,3.0,New Listing! | Top Floor | 3 BR condo | Southie,13,f,78,21996.0,1
141.0,1,42.2499037581975,-71.13359079469906,Entire home/apt,30,317,5.0,none,Hyde Park,11,2.0,Cozy 2bd w/ Queen beds & laundry,1,f,60,8460.0,0
199.0,2,42.33629,-71.07671,Entire home/apt,2,329,5.0,STR-573028,South End,3,1.0,1BR Apartment Patio Full-Kitchen,2,f,12,2388.0,1
144.0,22,42.38213395509568,-71.0313219577074,Entire home/apt,1,302,4.86,STR-584188,East Boston,1,1.0,"East Boston, 5 Min to Airport, Parking Available",22,t,132,19008.0,1
150.0,2,42.35628,-71.16288,Entire home/apt,29,362,4.5,none,Brighton,2,2.0,Super Convenient 2BR 1Bath,2,t,116,17400.0,0
311.0,3,42.36467,-71.05444,Entire home/apt,1,277,5.0,STR-583757,North End,22,3.0,3brm/1bath North End Gem,3,t,18,5598.0,1
162.0,10,42.309476881443885,-71.05047632798599,Entire home/apt,29,306,4.6,STR-520842,Dorchester,64,2.0,Beautiful 2BR in Savin Hill Boston 2888,10,f,255,41310.0,1
114.0,37,42.2581,-71.16128,Entire home/apt,1,243,4.92,none,West Roxbury,3,2.0,Cozy 2-Bedroom Apartment Near Dedham Legacy,37,t,222,25308.0,0
99.0,1,42.25268,-71.11634,Private room,2,365,2.0,STR-416718,Hyde Park,6,1.0,"Cozy, Spacious Private Room in Boston",1,f,6,594.0,1
1215.0,3,42.3464,-71.07435,Entire home/apt,1,13,5.0,STR-582087,South End,1,4.0,*NEW* Ultra-Luxury 4bd Boston Designer Brownstone,3,f,18,21870.0,1
138.0,14,42.25812,-71.16088,Entire home/apt,1,121,4.71,none,West Roxbury,3,3.0,Cozy 3-Bedrooms Apartment Near Dedham Legacy,14,t,84,11592.0,0
137.0,21,42.388704,-71.0084016,Entire home/apt,2,293,4.95,STR-575903,East Boston,3,3.0,Walk to Constitution Beach: Mid-Century Boston Gem,21,f,126,17262.0,1
315.0,5,42.38923435973132,-71.00424036383629,Entire home/apt,2,358,5.0,STR-583671,East Boston,1,3.0,Eastie | Roomy 3BR w/ Easy City/Airport Access,5,f,30,9450.0,1
75.0,2,42.35978,-71.06751,Private room,29,194,5.0,none,Beacon Hill,114,1.0,Comfortable 1Bedroom in Beacon Hill,2,f,116,8700.0,0
241.0,7,42.35373,-71.13984,Entire home/apt,29,364,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,Allston,12,2.0,Luxury2 - New Balance Development (Boston Landing),7,t,255,61455.0,1
199.0,2,42.34971,-71.06669,Entire home/apt,29,185,5.0,Exempt: This listing is a unit that has contracts with hospitals,Bay Village,70,1.0,Chic 1 Bed Apartment! | Steps from Boston Common!,2,f,116,23084.0,1
228.0,3,42.34983,-71.06503,Entire home/apt,29,189,4.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,70,1.0,Theater District Cozy 1 BR!,3,f,174,39672.0,1
51.0,9,42.314733553774225,-71.0749917522336,Private room,1,344,4.89,STR-518832,Roxbury,3,1.0,Comfort Inn In my 3rd bedroom,9,f,54,2754.0,1
89.0,3,42.30914176792707,-71.06698298767807,Entire home/apt,2,100,4.67,STR-587411,Dorchester,6,1.0,Chic Urban Condo near Boston Center!,3,f,18,1602.0,1
269.0,7,42.37876535893463,-71.02927114210334,Entire home/apt,2,332,4.86,STR-595551,East Boston,1,2.0,Luxury Penthouse with City & Airport View | Eastie,7,f,42,11298.0,1
60.0,2,42.35904,-71.06583,Private room,29,169,5.0,none,Beacon Hill,114,1.0,Sweet 1Bedroom in Beacon Hill,2,f,116,6960.0,0
197.0,2,42.2867345,-71.1472243,Entire home/apt,29,154,5.0,none,Roslindale,2,2.0,"Stylish, Open Concept Apartment 2BD/1BA, 2nd Floor",2,t,116,22852.0,0
662.0,14,42.38,-71.0143,Entire home/apt,1,163,5.0,STR-576198,East Boston,1,4.0,Waterfront Escape - Close to Airport & Downtown,14,f,84,55608.0,1
193.0,21,42.35036121575329,-71.08775133100475,Entire home/apt,1,13,4.67,STR-561975,Back Bay,2,0.0,Back Bay Studio w/ Private Patio,21,t,126,24318.0,1
207.0,19,42.341419451052424,-71.10165757313948,Entire home/apt,1,62,4.79,STR-561975,Fenway,2,0.0,Cute Fenway Studio!,19,t,114,23598.0,1
70.0,1,42.3607286,-71.06588049999999,Private room,29,60,5.0,none,Beacon Hill,114,1.0,Wonderful 1 Bedroom in Beacon Hill,1,f,58,4060.0,0
56.0,2,42.36102,-71.06692,Private room,29,227,4.5,none,Beacon Hill,114,1.0,Sweet 1Bedroom in Beacon Hill Area,2,f,116,6496.0,0
158.0,2,42.31901,-71.0554,Private room,29,365,5.0,Exempt: This listing is a unit that has contracts with hospitals,Dorchester,8,1.0,D3 Private & Large Boston Room,2,f,116,18328.0,1
339.0,18,42.35878297407507,-71.06654573072514,Entire home/apt,1,14,4.61,STR-543851,Beacon Hill,2,1.0,(MGH9-1) 1 Bedroom Near MGH!,18,f,108,36612.0,1
445.0,10,42.2823479,-71.0599718,Entire home/apt,1,262,5.0,STR-587619,Dorchester,2,5.0,"76/2 Huge 5 BR Home, Subway access & Scenic View",10,f,60,26700.0,1
499.0,6,42.34797,-71.0385,Entire home/apt,1,158,4.17,STR-536756,South Boston Waterfront,95,2.0,Cozy 2Br2Ba apartment water view,6,f,36,17964.0,1
220.0,2,42.34371,-71.09854,Entire home/apt,9,65,5.0,STR-590289,Fenway,29,1.0,New Lux 1BR Apt w/ Amenities,2,f,36,7920.0,1
70.0,2,42.3594256,-71.069931,Private room,29,158,5.0,none,Beacon Hill,114,1.0,Super 1 Bedroom in Beacon Hill Area,2,f,116,8120.0,0
99.0,2,42.26149721241076,-71.16269047824449,Entire home/apt,29,177,5.0,STR-592907,West Roxbury,1,1.0,Beautiful 1bd Boston Apartment - FREE Parking,2,f,116,11484.0,1
245.0,13,42.32288,-71.06792,Entire home/apt,1,292,4.31,STR-582122,Roxbury,1,4.0,Sunny 4 bedroom & 2 baths Appt,13,f,78,19110.0,1
219.0,2,42.25783830323105,-71.16170668449779,Entire home/apt,1,79,5.0,none,West Roxbury,3,5.0,Cozy 5 Bedrooms - Spacious Apartment Near Legacy,2,t,12,2628.0,0
170.0,2,42.356716537765074,-71.06022821369397,Entire home/apt,29,69,5.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,46,1.0,Luxurious Downtown 1 Bedroom!,2,f,116,19720.0,1
176.0,4,42.35509329626953,-71.0602233850104,Entire home/apt,29,109,4.75,Exempt: This listing is a unit that has contracts with hospitals,Downtown,46,2.0,Stylish Downtown 2 Bedroom,4,f,232,40832.0,1
209.0,8,42.26481096928224,-71.09742672090077,Entire home/apt,2,226,5.0,STR-589826,Mattapan,1,4.0,Spacious 4-bedroom Getaway Apt 5 mins from MBTA,8,f,48,10032.0,1
146.0,1,42.35675,-71.0605,Entire home/apt,29,87,5.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,46,2.0,Elegant 2BR-Prime Location!,1,f,58,8468.0,1
135.0,4,42.387612140412216,-71.00142140421418,Entire home/apt,29,359,4.0,STR-446667,East Boston,2,2.0,"Cozy,Convenient Airport Area  Boston Condo",4,f,232,31320.0,1
150.0,17,42.38128650827375,-71.02897274539056,Private room,1,250,4.94,STR-583345,East Boston,1,1.0,Cozy home near the airport,17,f,102,15300.0,1
79.0,1,42.3589686893354,-71.06873892869748,Private room,29,90,5.0,none,Beacon Hill,114,1.0,Wonderful 1Bedroom in Beacon Hill,1,f,58,4582.0,0
72.0,1,42.35919,-71.06715,Private room,29,169,5.0,none,Beacon Hill,114,1.0,Comfortable 1Bedroom in Beacon Hill,1,f,58,4176.0,0
127.0,1,42.28169342248051,-71.13406768401022,Entire home/apt,2,249,5.0,STR-584689,Roslindale,2,1.0,Cozy 1BR suite in Boston's Roslindale Village,1,t,6,762.0,1
447.0,4,42.35371,-71.04829,Private room,1,168,5.0,Exempt: This listing is a hotel or motel,South Boston Waterfront,3,1.0,Unimagined Hospitality In Downtown Boston,4,f,24,10728.0,1
550.0,1,42.34394238232601,-71.06306352166577,Entire home/apt,29,180,5.0,STR-002691,South End,95,2.0,Modern Penthouse 2BR 2BA APT a lot of amenities,1,f,58,31900.0,1
378.0,8,42.36699731577989,-71.05755722815779,Entire home/apt,1,244,4.88,STR-583182,North End,22,3.0,Lux 1st floor 3brm/1bath North End,8,t,48,18144.0,1
378.0,4,42.36576,-71.05748,Entire home/apt,1,333,5.0,STR-583183,North End,22,3.0,Lux 2nd floor 3brm/1bath,4,t,24,9072.0,1
73.0,11,42.29181,-71.12382,Private room,1,301,5.0,STR-583943,Roslindale,1,1.0,Roslindale room near Arboretum,11,f,66,4818.0,1
315.0,13,42.3431,-71.07371,Entire home/apt,1,34,4.85,STR-584072,South End,1,2.0,Cozy South End Corner,13,f,78,24570.0,1
166.0,1,42.340221615518885,-71.08165763318539,Entire home/apt,30,235,5.0,none,Roxbury,1,2.0,"Southend 2BR charming, modern and sunny!",1,f,60,9960.0,0
290.0,5,42.35553,-71.06235,Entire home/apt,29,69,5.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,46,2.0,Downton Boston Luxurious 2 Bed!,5,f,255,73950.0,1
265.0,1,42.35672,-71.06033,Entire home/apt,29,15,5.0,Exempt: This listing is a unit that has contracts with hospitals,Downtown,46,2.0,Luxury 2 bedroom Apt!,1,f,58,15370.0,1
256.0,5,42.29508939999999,-71.07380289999999,Entire home/apt,1,43,5.0,STR-585057,Dorchester,2,4.0,Brand New Modern Apt |Near T,5,t,30,7680.0,1
156.0,11,42.32229,-71.10336,Entire home/apt,3,43,4.73,STR-545906,Jamaica Plain,1,1.0,Spacious 1BR Home close to Train & Downtown,11,f,66,10296.0,1
296.0,7,42.27012,-71.1114,Entire home/apt,2,365,3.71,STR-571524,Hyde Park,2,2.0,2BR Cozy Condo with Pet-Friendly Vibes &  WiFi,7,f,42,12432.0,1
120.0,15,42.32881,-71.07101,Entire home/apt,1,345,4.27,STR-584503,Roxbury,4,2.0,Spacious Bedrooms near South End and Mass Ave,15,f,90,10800.0,1
271.0,17,42.3617282211065,-71.07097755368703,Entire home/apt,1,261,4.18,Exempt: This listing is a unit that has contracts with hospitals,West End,7,1.0,"Beacon Hill, MGH! Outdoor space!",17,f,102,27642.0,1
49.0,1,42.37768,-71.03533,Private room,30,117,5.0,none,East Boston,4,1.0,Comfy room in Luxury apartment,1,t,60,2940.0,0
435.0,4,42.33065,-71.05606,Entire home/apt,2,281,5.0,STR-525163,South Boston,17,5.0,5BR3B By Subway Downtown,4,t,24,10440.0,1
119.0,1,42.36201517935371,-71.13140923682037,Private room,29,330,5.0,none,Allston,6,1.0,"Large Room w/ Private Bath, Near Harvard, MIT, HBS",1,f,58,6902.0,0
116.0,1,42.36176,-71.13203,Private room,29,326,4.0,none,Allston,6,1.0,Comfortable Large Private Room near Harvard,1,f,58,6728.0,0
122.0,2,42.2877088,-71.0921785,Entire home/apt,2,172,4.5,STR-578322,Dorchester,1,2.0,Georges families,2,f,12,1464.0,1
214.0,71,42.3336376,-71.081672,Private room,1,75,4.86,Exempt: This listing is a hotel or motel,Roxbury,1,1.0,Great central location in Downtown Boston,71,t,255,54570.0,1
56.0,1,42.36031947524375,-71.06960241898733,Private room,29,109,5.0,none,Beacon Hill,114,1.0,Affordable 1Bedroom in Beacon Hill,1,f,58,3248.0,0
84.0,1,42.36062941865542,-71.06802410987929,Private room,29,138,4.0,none,Beacon Hill,114,1.0,Wonderful 1 Bedroom in Beacon Hill,1,f,58,4872.0,0
60.0,1,42.35913699918146,-71.06759345188416,Private room,29,81,3.0,none,Beacon Hill,114,1.0,Affordable 1Bedroom in Beacon Hill,1,f,58,3480.0,0
80.0,2,42.360341644341574,-71.06810327323089,Private room,29,89,5.0,none,Beacon Hill,114,1.0,Superior 1Bedroom in Beacon Hill,2,f,116,9280.0,0
163.0,9,42.37518068640529,-71.0300895106112,Entire home/apt,1,364,4.78,STR-584748,East Boston,64,1.0,Luxury 1BR Next to the Airport 3329,9,f,54,8802.0,1
73.0,8,42.34625363991579,-71.15768628630946,Private room,2,345,3.88,STR-543932,Brighton,5,1.0,[Fabulous Room close to St Elizabeth & Green Line],8,f,48,3504.0,1
93.0,1,42.35939,-71.13044,Private room,1,2,5.0,STR-544976,Allston,16,1.0,Near Harvard Business,1,f,6,558.0,1
78.0,14,42.35589,-71.15815,Private room,1,360,4.57,str-544976,Brighton,16,1.0,nice and cozy room 1,14,f,84,6552.0,1
79.0,13,42.35629,-71.15822,Private room,1,365,4.62,str-544976,Brighton,16,1.0,nice and cozy room 2,13,f,78,6162.0,1
80.0,30,42.35565,-71.15627,Private room,1,361,4.47,str-544976,Brighton,16,1.0,nice and cozy room 3,30,f,180,14400.0,1
79.0,30,42.35782,-71.15787,Private room,1,363,4.87,str-544976,Brighton,16,1.0,nice and cozy room 4,30,f,180,14220.0,1
80.0,39,42.357576776394865,-71.15691548109525,Private room,1,365,4.9,str-544976,Brighton,16,1.0,nice and cozy room A,39,f,234,18720.0,1
80.0,30,42.35598,-71.15656,Private room,1,362,4.5,str-544976,Brighton,16,1.0,nice and cozy room B,30,f,180,14400.0,1
79.0,24,42.35639,-71.15837,Private room,1,365,4.58,str-544976,Brighton,16,1.0,nice and cozy room C,24,f,144,11376.0,1
270.0,1,42.38113336330095,-71.06790860913192,Entire home/apt,2,356,5.0,STR-596829,Charlestown,1,1.0,Charlestown apartment with private patio,1,f,6,1620.0,1
507.0,10,42.3458944980642,-71.06461986114734,Entire home/apt,4,250,4.8,str-851903,South End,95,2.0,Stylish South End Penthouse  Stunning City Views,10,f,80,40560.0,1
173.0,18,42.3663011,-71.0551741,Entire home/apt,2,203,4.5,STR-582252,North End,7,0.0,1 TDGarden Celtics/Bruins/Lil Italy/Historic,18,f,108,18684.0,1
133.0,23,42.3663528,-71.0551423,Entire home/apt,2,186,4.26,STR-582253,North End,7,1.0,1B TDGarden Celtics/Bruins/Lil Italy/Historic,23,f,138,18354.0,1
138.0,14,42.3663011,-71.0551741,Entire home/apt,2,190,4.57,Str-582250,North End,7,1.0,4TDGarden Celtics/Bruins/Lil Italy/Historic,14,f,84,11592.0,1
429.0,2,42.36027,-71.07014,Entire home/apt,4,111,5.0,STR-581620,Beacon Hill,1,1.0,Amazing Beacon Hill penthouse,2,f,16,6864.0,1
123.0,18,42.36745,-71.05562,Entire home/apt,2,196,4.33,STR-582250,North End,7,1.0,2 TDGarden Celtics/Bruins/Lil Italy/Historic,18,f,108,13284.0,1
123.0,12,42.36741022062671,-71.05479930631226,Entire home/apt,2,204,4.42,STR-582252,North End,7,0.0,2B TDGarden Celtics/Bruins/Lil Italy/Historic,12,f,72,8856.0,1
