price,number_of_reviews,latitude,longitude,room_type,minimum_nights,availability_365,review_scores_rating,license,neighbourhood_cleansed,calculated_host_listings_count,bedrooms,name,number_of_reviews_ltm,host_is_superhost,estimated_occupancy_l365d,estimated_revenue_l365d,has_license
39.0,5,42.31676,-71.08,Private room,91,365,4.6,none,Roxbury,31,2.0,Renovated Parking EZ to downtown,0,f,0,0.0,0
139.0,98,42.34512,-71.09479,Entire home/apt,91,163,4.92,none,Fenway,1,1.0,A Fenway Getaway,0,f,0,0.0,0
163.0,169,42.34441,-71.07633,Entire home/apt,1,321,4.52,STR-441240,South End,86,0.0,Explore Newbury Street Just Moments Away # 21,27,f,162,26406.0,1
180.0,273,42.34982,-71.08264,Entire home/apt,1,309,4.77,STR-445394,Back Bay,86,0.0,Live in the Heart of Newbury Street #3,13,f,78,14040.0,1
190.0,326,42.34979,-71.08262,Entire home/apt,1,272,4.75,STR-445396,Back Bay,86,0.0,"Prime Newbury St Location, Walk Everywhere #4",29,f,174,33060.0,1
220.0,247,42.34982,-71.08264,Entire home/apt,1,278,4.66,STR-445404,Back Bay,86,0.0,"Newbury St Living –Trendy, Vibrant, Unbeatable!#12",9,f,54,11880.0,1
259.0,62,42.30849,-71.11721,Entire home/apt,14,314,4.98,STR-525739,Jamaica Plain,1,2.0,"Exquisite Treetop Haven, JP Center, Driveway!",1,f,28,7252.0,1
170.0,8,42.38239,-71.06393,Private room,91,365,4.75,none,Charlestown,1,1.0,Basement apartment in Charlestown,0,f,0,0.0,0
43.0,25,42.28249,-71.1146,Private room,29,24,4.52,none,Roslindale,3,1.0,Private Room near public transport,3,f,174,7482.0,0
35.0,7,42.31676,-71.08,Private room,91,274,4.71,none,Roxbury,31,2.0,Easy to downtown/Longwood Free Parking Clean House,0,f,0,0.0,0
101.0,240,42.29348,-71.05569,Private room,29,334,4.9,STR-397983,Dorchester,3,1.0,M&R Quiet Back Room Parking Bathroom,0,f,0,0.0,1
135.0,386,42.31572,-71.10847,Entire home/apt,2,44,4.88,STR-460147,Jamaica Plain,2,1.0,Light and airy separate apt in funky Jamaica Plain,32,t,192,25920.0,1
79.0,16,42.343,-71.14416,Entire home/apt,80,214,4.88,none,Brighton,1,1.0,"Quiet, sunny studio, directly on the T",3,t,255,20145.0,0
427.0,271,42.34532,-71.13829,Entire home/apt,2,261,4.96,STR-532114,Brighton,1,3.0,"Spacious 3 bed, in unit laundry, central Air",14,f,84,35868.0,1
175.0,565,42.33053,-71.05388,Entire home/apt,3,252,4.83,STR-597334,South Boston,1,1.0,Private apartment /parking/cozy garden.,57,t,255,44625.0,1
244.0,131,42.34447,-71.07644,Entire home/apt,30,257,4.58,STR-415649,South End,86,2.0,"Near Boston Common, North End & Tufts Medical Cent",0,f,0,0.0,1
192.0,193,42.34982,-71.08264,Entire home/apt,1,285,4.79,STR-445397,Back Bay,86,0.0,Unbeatable Location on Newbury Street #5,37,f,222,42624.0,1
218.0,282,42.34982,-71.08264,Entire home/apt,1,308,4.82,STR-445403,Back Bay,86,0.0,Live in the Center of Newbury St Action! #11,19,f,114,24852.0,1
213.0,255,42.34982,-71.08264,Entire home/apt,1,321,4.7,STR-445399,Back Bay,86,0.0,Perfectly Placed on Newbury Street #7,21,f,126,26838.0,1
181.0,243,42.34982,-71.08264,Entire home/apt,1,288,4.78,STR-445393,Back Bay,86,0.0,Copley Square & Historic Landmarks on Newbury St#2,25,f,150,27150.0,1
218.0,282,42.34982,-71.08264,Entire home/apt,1,297,4.73,STR-445403,Back Bay,86,0.0,"Vibrant, Chic Newbury St – Stay in Style! #6",21,f,126,27468.0,1
221.0,370,42.34982,-71.08264,Entire home/apt,1,273,4.76,STR-445400,Back Bay,86,0.0,Discover Boston from Newbury Street #8,35,f,210,46410.0,1
127.0,207,42.34441,-71.07633,Entire home/apt,1,230,4.57,LB-101763,South End,86,0.0,"Charming Studio in Boston Brownstone, #44",41,f,246,31242.0,1
43.0,9,42.28413,-71.11671,Private room,29,259,4.22,none,Roslindale,3,1.0,Private room near bus stop,2,f,116,4988.0,0
235.0,15,42.35045,-71.09567,Entire home/apt,91,362,4.53,none,Fenway,4,1.0,Safe Central City Location! WalkToWork/Everywhere!,0,f,0,0.0,0
185.0,249,42.34447,-71.07644,Entire home/apt,1,307,4.66,STR-589709,South End,86,0.0,"Steps from South End, Tufts Medical Center & More,",3,f,18,3330.0,1
123.0,259,42.34447,-71.07644,Entire home/apt,1,228,4.6,STR-589703,South End,86,0.0,"Walk to Chinatown, Boston Common, and South End",26,f,156,19188.0,1
183.0,225,42.36017,-71.06346,Entire home/apt,29,309,4.65,STR-589711,Beacon Hill,86,0.0,"Sleek Rental in Beacon Hill, Near TD Garden/MGH #6",0,f,0,0.0,1
161.0,220,42.36017,-71.06346,Entire home/apt,1,295,4.6,STR-463213,Beacon Hill,86,1.0,"Beacon Hill Gem, Close to TD Garden & MGH – #14",30,f,180,28980.0,1
172.0,192,42.36017,-71.06346,Entire home/apt,1,309,4.45,STR-415628,Beacon Hill,86,0.0,Convenient Beacon Hill Location Near TD Garden #11,14,f,84,14448.0,1
850.0,176,42.35623,-71.07023,Entire home/apt,4,194,4.98,STR-410129,Beacon Hill,1,4.0,Stunning Beacon Hill Boston Townhouse Apartment,28,t,224,190400.0,1
212.0,210,42.36017,-71.06346,Entire home/apt,1,303,4.67,STR-415616,Beacon Hill,86,0.0,Prime Rental by MGH & TD Garden – Beacon Hill #3,15,f,90,19080.0,1
135.0,92,42.34128,-71.07607,Entire home/apt,31,234,4.89,none,South End,4,1.0,Great views from top floor #7,1,t,62,8370.0,0
197.0,123,42.333,-71.03544,Entire home/apt,29,354,4.89,STR-399169,South Boston,1,3.0,Spacious 3BR | 2.5 BA + Office Single-Family Home,1,t,58,11426.0,1
183.0,342,42.36017,-71.06346,Entire home/apt,1,308,4.67,STR-463202,Beacon Hill,86,0.0,"Beacon Hill – Prime Location, Near MGH #9",33,f,198,36234.0,1
99.0,319,42.35642,-71.16411,Private room,29,365,4.89,STR-405969,Brighton,2,1.0,Perfect for 1,0,f,0,0.0,1
209.0,178,42.34441,-71.07633,Entire home/apt,1,305,4.69,STR-441251,South End,86,0.0,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",11,f,66,13794.0,1
106.0,207,42.34441,-71.07633,Entire home/apt,1,205,4.61,STR-441256,South End,86,0.0,"Heart of South End, Convenient, Comfy Studio #32",37,f,222,23532.0,1
183.0,228,42.36017,-71.06346,Entire home/apt,1,322,4.55,STR-415615,Beacon Hill,86,0.0,Ideal Location Near TD Garden and MGH #2,34,f,204,37332.0,1
200.0,391,42.36017,-71.06346,Entire home/apt,1,271,4.64,STR-415624,Beacon Hill,86,0.0,Close to TD Garden and MGH – Beacon Hill Living #8,28,f,168,33600.0,1
188.0,368,42.36017,-71.06346,Entire home/apt,1,287,4.63,STR-463200,Beacon Hill,86,0.0,Bright Beacon Hill Rental Close to MGH/TD Garden#7,22,f,132,24816.0,1
163.0,167,42.36017,-71.06346,Entire home/apt,1,277,4.68,STR-463214,Beacon Hill,86,0.0,"Beacon Hill – Prime Location, Near TD Garden #15",21,f,126,20538.0,1
169.0,227,42.36017,-71.06346,Entire home/apt,1,294,4.61,STR-415630,Beacon Hill,86,0.0,Perfect Beacon Hill Location – Near TD Garden #12,18,f,108,18252.0,1
75.0,134,42.24179,-71.12412,Private room,29,365,4.99,none,Hyde Park,1,1.0,Morning Glory Bed & Breakfast!,0,f,0,0.0,0
208.0,238,42.36017,-71.06346,Entire home/apt,1,316,4.58,STR-415613,Beacon Hill,86,0.0,Beacon Hill Rental Steps to MGH & TD Garden – #1,29,f,174,36192.0,1
106.0,252,42.34441,-71.07633,Entire home/apt,1,234,4.54,STR-441248,South End,86,0.0,"Centrally located Studio in Boston ,#35",33,f,198,20988.0,1
184.0,117,42.34447,-71.07644,Entire home/apt,1,322,4.37,STR-589707,South End,86,0.0,"Close to the North End, Fenway & Boston Common, #6",3,f,18,3312.0,1
107.0,320,42.34441,-71.07633,Entire home/apt,1,235,4.56,LB-101763,South End,86,0.0,Prime Location in Boston's South End #25,60,f,255,27285.0,1
127.0,162,42.34441,-71.07633,Entire home/apt,1,276,4.57,STR-441257,South End,86,0.0,Steps Away from Back Bay's Best Spots #33,35,f,210,26670.0,1
136.0,201,42.25481,-71.14593,Entire home/apt,4,67,4.95,none,West Roxbury,1,1.0,Country Cottage in the City,15,t,120,16320.0,0
66.0,43,42.25274,-71.11599,Private room,29,277,4.74,STR-416718,Hyde Park,5,1.0,Gorgeous and Bright Victorian Home,2,f,116,7656.0,1
324.0,414,42.34196,-71.16095,Entire home/apt,2,232,4.99,STR-413555,Brighton,1,1.0,Executive Garden Apartment,41,t,246,79704.0,1
298.0,119,42.34542,-71.08055,Entire home/apt,29,263,4.89,Exempt: This listing is a unit used for furnished institutional or business stays,Back Bay,1,1.0,"Boston, Back Bay Condo w/Private Roof Deck",0,f,0,0.0,1
461.0,68,42.34587,-71.07257,Entire home/apt,2,254,4.9,STR-544908,South End,1,2.0,South End Boston Apartment with Private Garden,16,t,96,44256.0,1
141.0,39,42.30928,-71.11108,Private room,91,365,4.54,STR-413427,Jamaica Plain,3,1.0,"Stunning suite, historic victorian",0,f,0,0.0,1
52.0,17,42.25907,-71.11893,Private room,91,153,5.0,none,Hyde Park,1,1.0,"Lovely, Quiet Room",1,f,182,9464.0,0
121.0,718,42.3168,-71.10721,Entire home/apt,2,112,4.96,STR-383174,Jamaica Plain,2,1.0,Cozy studio apartment in Jamaica plain!,76,t,255,30855.0,1
184.0,308,42.36017,-71.06346,Entire home/apt,1,256,4.71,STR-463203,Beacon Hill,86,0.0,Ideal Rental by MGH & TD Garden – Beacon Hill #10,5,f,30,5520.0,1
105.0,247,42.32776,-71.09194,Private room,4,31,4.9,STR-516495,Roxbury,1,1.0,Suite Petite Attique by Longwood & Train,26,t,208,21840.0,1
312.0,15,42.30861,-71.11105,Private room,91,365,4.4,STR-413427,Jamaica Plain,3,1.0,"Elegant, spacious boudoir with fireplace.",0,f,0,0.0,1
224.0,23,42.30994,-71.11119,Private room,91,365,4.48,none,Jamaica Plain,3,2.0,"Elegant studio,kitchn, soaking tub",0,f,0,0.0,0
50.0,16,42.28946,-71.06818,Private room,30,358,4.31,none,Dorchester,27,1.0,Just around the corner from the Red Line!,1,f,60,3000.0,0
541.0,22,42.29005,-71.06222,Entire home/apt,1,291,4.73,STR-453623,Dorchester,7,4.0,Warm & Cozy Home for Your Stay!,0,t,0,0.0,1
163.0,5,42.25742,-71.12604,Entire home/apt,1,80,5.0,STR-581802,Hyde Park,1,2.0,Fully furnished apartment in Boston (Hyde Park),2,t,12,1956.0,1
102.0,75,42.35475,-71.15875,Entire home/apt,29,214,4.72,none,Brighton,1,2.0,"Private fl w/2BR, 1B, 1LR w/full kitchen",4,t,232,23664.0,0
191.0,306,42.36017,-71.06346,Entire home/apt,1,296,4.57,STR-415618,Beacon Hill,86,0.0,Beacon Hill Rental Close to MGH & TD Garden – #4,30,f,180,34380.0,1
193.0,23,42.34299,-71.07305,Entire home/apt,91,181,4.83,Exempt: This listing is a hotel or motel,South End,7,1.0,Your Home Base for 1+ Months | The Lincoln Suite,3,t,255,49215.0,1
150.0,139,42.29021,-71.13046,Private room,29,89,4.96,STR-400545,Roslindale,1,1.0,"Arboretum retreat with AC, private bath, entrance.",0,f,0,0.0,1
237.0,240,42.27843,-71.16233,Entire home/apt,4,78,4.85,STR-571740,West Roxbury,1,2.0,Beautiful 2BD / 1 BA - 1st Floor,29,t,232,54984.0,1
43.0,24,42.30489,-71.07071,Private room,30,340,4.54,none,Dorchester,27,1.0,Workable & Inexpensive Room Near the 2 T lines!,1,f,60,2580.0,0
45.0,27,42.28885,-71.07005,Private room,30,259,4.7,none,Dorchester,27,1.0,Peaceful Private Bedroom Near T!,2,f,120,5400.0,0
168.0,181,42.36594,-71.05669,Entire home/apt,29,176,4.64,STR-553035,North End,1,1.0,"Hideaway in Boston's North End-""Little Italy""",2,f,116,19488.0,1
125.0,19,42.34862,-71.06172,Entire home/apt,91,0,4.79,none,Chinatown,1,2.0,Bright and Cozy Chinatown Apt,0,f,0,0.0,0
179.0,84,42.37126,-71.03893,Entire home/apt,29,251,4.9,STR-446458,East Boston,1,1.0,Extended stays,9,f,255,45645.0,1
135.0,53,42.31431,-71.10305,Entire home/apt,45,230,4.72,none,Jamaica Plain,1,2.0,"2BR w deck near subway, downtown & hospitals",2,f,180,24300.0,0
219.0,103,42.3431,-71.07854,Entire home/apt,29,0,4.55,STR-423342,South End,8,1.0,The Boston Christopher Studio Suite,0,f,0,0.0,1
207.0,69,42.3432,-71.07846,Entire home/apt,29,0,4.55,STR-423339,South End,8,1.0,The Boston Christopher One Bedroom,0,f,0,0.0,1
42.0,16,42.34488,-71.15435,Private room,60,115,4.69,none,Brighton,4,1.0,Spacious loft in the quiet suburbs #1,0,t,0,0.0,0
155.0,3,42.30027,-71.06324,Entire home/apt,30,350,4.67,none,Dorchester,27,4.0,Cozy 4BD apartment with AirBeds,0,f,0,0.0,0
336.0,54,42.31659,-71.10565,Entire home/apt,3,21,4.93,STR447709,Jamaica Plain,1,3.0,"Welcome to JP Boston! 3BR home w/parking, near T",6,f,36,12096.0,1
144.0,96,42.32777,-71.09331,Entire home/apt,5,331,4.94,STR-481385,Roxbury,1,1.0,Garden Apt - Highland Park/Fort Hill (Orange Line),8,t,80,11520.0,1
300.0,74,42.33786,-71.15137,Entire home/apt,29,325,4.81,none,Brighton,1,2.0,"2-bedrom loft condo near BC, BU & Fenway w/parking",1,t,58,17400.0,0
85.0,70,42.32385,-71.10746,Entire home/apt,91,90,4.79,none,Jamaica Plain,1,2.0,spacious 3rd floor loft in home,0,f,0,0.0,0
285.0,816,42.35786,-71.06482,Entire home/apt,1,218,4.86,STR-411266,Beacon Hill,1,0.0,Second Oldest Home in Beacon Hill,79,t,255,72675.0,1
45.0,19,42.303,-71.07109,Private room,30,279,4.68,none,Dorchester,27,1.0,Sizeable Private Room w/ Air Bed & Convenient to T,2,f,120,5400.0,0
180.0,43,42.35145,-71.06461,Entire home/apt,91,275,4.07,none,Downtown,3,0.0,BEST LOCATION IN THE CITY STUDIO W/ FAST WIFI,0,t,0,0.0,0
43.0,20,42.30372,-71.07226,Private room,30,364,4.65,none,Dorchester,27,1.0,Spacious & Great Private Room Near T!,0,f,0,0.0,0
1288.0,10,42.38231,-71.06871,Entire home/apt,29,346,4.4,STR-406505,Charlestown,1,4.0,Historic and Charming Brownstone,0,f,0,0.0,1
115.0,230,42.32378,-71.09648,Entire home/apt,30,85,4.77,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,4,2.0,Spacious 2 bedroom Apartment.,3,f,180,20700.0,1
104.0,130,42.34091,-71.15012,Entire home/apt,31,39,4.85,STR-587989,Brighton,2,1.0,"Boston ШkolarFlat - safe space, nice view #BC/BU",1,t,62,6448.0,1
271.0,83,42.3428,-71.07836,Entire home/apt,3,243,4.92,STR-545122,South End,2,0.0,Pristine private apt South End Walk everywhere,12,t,72,19512.0,1
130.0,22,42.36538,-71.05159,Entire home/apt,91,22,4.64,none,North End,2,1.0,Boston North End Luxurious One Bedroom Condo,0,f,0,0.0,0
42.0,20,42.3454,-71.1532,Private room,60,284,4.85,none,Brighton,4,1.0,Spacious loft in the quiet suburbs #2,4,t,255,10710.0,0
40.0,22,42.30586,-71.07225,Private room,30,358,4.59,none,Dorchester,27,1.0,Inexpensive & Clean Private Bedroom!,4,f,240,9600.0,0
208.0,405,42.36332,-71.05897,Entire home/apt,29,326,4.85,STR-409365,Downtown,1,1.0,Boston Apartment (North End),1,t,58,12064.0,1
282.0,77,42.34218,-71.07334,Entire home/apt,3,14,4.96,STR-454027,South End,6,0.0,Copley Vacation Rental on the Park  w/ patio M325,3,t,18,5076.0,1
39.0,22,42.34504,-71.15406,Private room,60,92,4.64,none,Brighton,4,1.0,Spacious loft in the quiet suburbs #3,3,t,255,9945.0,0
110.0,124,42.37032,-71.03974,Entire home/apt,91,166,4.83,none,East Boston,1,1.0,Top Rated Apartment! Exceptional Location!,2,t,255,28050.0,0
128.0,191,42.32818,-71.09547,Entire home/apt,91,178,4.76,none,Roxbury,5,0.0,Freshly Renovated Studio close to T,0,t,0,0.0,0
163.0,63,42.38348,-71.07678,Entire home/apt,29,179,4.71,none,Charlestown,12,2.0,Apartment with 2-3 bedrooms-3 min to subway T stop,0,t,0,0.0,0
79.0,372,42.3605,-71.12633,Private room,3,229,4.82,STR-383892,Allston,12,1.0,Close to Harvard - Zen Room Lic# STR383892,42,t,252,19908.0,1
650.0,12,42.27947,-71.15314,Entire home/apt,29,358,5.0,STR-397962,West Roxbury,1,5.0,The 1880 House: Historic Single Family Victorian!,0,f,0,0.0,1
307.0,325,42.34626,-71.09049,Entire home/apt,2,28,4.87,STR-546276,Fenway,1,2.0,Boston Brownstone,39,t,234,71838.0,1
201.0,17,42.32647,-71.09557,Entire home/apt,91,180,4.29,none,Roxbury,1,3.0,Wonderful Boston apartment Sunny & Newly renovated,0,f,0,0.0,0
269.0,4,42.35184,-71.06003,Entire home/apt,32,317,5.0,none,Chinatown,43,1.0,Sleek 1 Bedroom in Boston's Financial District,0,t,0,0.0,0
100.0,42,42.27644,-71.07681,Private room,29,357,4.64,STR-415845,Mattapan,6,1.0,Mahar family room,0,f,0,0.0,1
99.0,13,42.32068245245338,-71.11429829676271,Private room,91,279,4.85,STR-523050,Jamaica Plain,2,1.0,"Elegant room, colorful artist home",1,f,182,18018.0,1
377.0,2,42.3529,-71.05992,Entire home/apt,32,359,5.0,none,Downtown,43,2.0,Luxury 2 Bedroom Steps from Rose Kennedy Greenway,0,t,0,0.0,0
39.0,9,42.30536,-71.07221,Private room,91,365,4.78,none,Dorchester,31,2.0,Clean Large Room near Redline/Rail Peaceful Area,0,f,0,0.0,0
190.0,628,42.38187,-71.07734,Entire home/apt,1,233,4.89,STR-383106,Charlestown,12,3.0,3 bed apt next to T- fast wifi-off street parking,61,t,255,48450.0,1
150.0,254,42.25979,-71.15911,Entire home/apt,3,325,4.74,STR-391798,West Roxbury,1,3.0,5-Bed Apartment w/ Kitchen + Free Parking,5,f,30,4500.0,1
64.0,33,42.38362,-71.07863,Private room,29,215,4.85,none,Charlestown,12,1.0,3 min to T stop-Boston/Somerville/Cambridge access,4,t,232,14848.0,0
44.0,11,42.34636,-71.15563,Private room,60,152,4.91,none,Brighton,4,1.0,Spacious loft in the quiet suburbs #4,1,t,120,5280.0,0
130.0,40,42.3665,-71.05428,Entire home/apt,32,360,4.1,none,North End,12,1.0,"Walk to MGH-Subway, stay in Boston's Little Italy",0,f,0,0.0,0
202.0,6,42.34777,-71.08493,Entire home/apt,32,318,5.0,none,Back Bay,12,1.0,Bostons Best Rentals -Back Bay on Commonwealth Ave,2,f,128,25856.0,0
110.0,15,42.36104,-71.07129,Entire home/apt,32,267,4.27,none,Beacon Hill,12,0.0,Cobblestone Way on Beacon Hill-walk to MGH Subway,0,f,0,0.0,0
50.0,7,42.30536,-71.07221,Private room,91,365,5.0,none,Dorchester,31,2.0,Small Room Renovated House Walk/Bus to Redline,0,f,0,0.0,0
39.0,3,42.30536,-71.07221,Private room,91,365,5.0,none,Dorchester,31,1.0,Renovated House near Subway/Rail Everything New,0,f,0,0.0,0
39.0,3,42.30536,-71.07221,Private room,91,365,5.0,none,Dorchester,31,2.0,"Walk/Bus to Redline/Rail stations, Private Balcony",0,f,0,0.0,0
37.0,24,42.31837,-71.09037,Private room,30,143,4.96,none,Roxbury,8,1.0,Comfortable quite room.,2,t,120,4440.0,0
166.0,176,42.34347,-71.07368,Entire home/apt,29,66,4.95,none,South End,3,0.0,Montgomery Place - Studio (Room 6),0,t,0,0.0,0
158.0,147,42.34347,-71.07368,Entire home/apt,29,350,4.95,none,South End,3,1.0,Montgomery Place - One Bedroom,3,t,174,27492.0,0
143.0,943,42.37611,-71.03578,Entire home/apt,1,272,4.75,STR-476125,East Boston,1,1.0,“Boston/Airport/Conv.Ctr/Historic/TD/Faneuil/Nrth”,87,f,255,36465.0,1
36.0,1,42.31676,-71.08,Private room,91,365,5.0,none,Roxbury,31,2.0,"Small Room, Off-St. Parking, AC, Renovated Clean",0,f,0,0.0,0
35.0,2,42.30536,-71.07221,Private room,91,365,5.0,none,Dorchester,31,2.0,"Small Room near Redline & Commuter Rail, Renovated",0,f,0,0.0,0
124.0,351,42.26145,-71.11662,Entire home/apt,2,328,4.9,STR-443131,Hyde Park,2,2.0,~*30min to Downtown*~ THE COSMOPOLITAN,37,t,222,27528.0,1
39.0,2,42.30536,-71.07221,Private room,91,365,5.0,none,Dorchester,31,2.0,Near Redline & Commuter Rail Renovated Clean Sunny,0,f,0,0.0,0
131.0,534,42.31642,-71.10672,Entire home/apt,2,117,4.95,STR-383177,Jamaica Plain,2,1.0,Sunny studio in JP!,81,t,255,33405.0,1
60.0,42,42.38199,-71.07675,Private room,29,234,4.9,none,Charlestown,12,1.0,Room w/fast wifi-next to T stop 10 min to downtown,4,t,232,13920.0,0
199.0,111,42.30003,-71.0788,Entire home/apt,5,340,4.92,STR-526268,Dorchester,2,3.0,Beautiful and Cozy Entire Apt in Boston,6,t,60,11940.0,1
523.0,57,42.34042,-71.08363,Entire home/apt,29,312,4.98,Exempt: This listing is a unit used for furnished institutional or business stays,Roxbury,3,2.0,Beautiful Boston Brownstone,0,t,0,0.0,1
98.0,233,42.35948,-71.06747,Entire home/apt,29,198,4.87,none,Beacon Hill,1,1.0,Charming Beacon Hill One Bedroom,3,t,174,17052.0,0
1024.0,254,42.364253,-71.052626,Entire home/apt,1,335,4.76,STR-548561,North End,1,3.0,Gorgeous Huge Duplex 3 baths sleeps 6  Parking,25,t,150,153600.0,1
227.0,257,42.31316,-71.11279,Entire home/apt,4,262,4.78,STR-386367,Jamaica Plain,1,2.0,"2 BR | 1 BA  Close to DWTN & Medical, Free PRKG",30,t,240,54480.0,1
99.0,9,42.321430817051755,-71.11275148532205,Private room,91,365,5.0,STR-523050,Jamaica Plain,2,1.0,Twins in a peaceful room.,1,f,182,18018.0,1
95.0,79,42.27486,-71.077,Private room,1,322,4.92,STR-415974,Mattapan,6,1.0,# friendly family home,2,f,12,1140.0,1
159.0,323,42.30762,-71.10968,Entire home/apt,5,10,4.97,STR-603321,Jamaica Plain,1,0.0,Tranquil Treetop Loft,10,f,100,15900.0,1
94.0,348,42.36151,-71.12658,Private room,3,219,4.84,STR-383892,Allston,12,1.0,King Zen Room near Harvard Biz School - STR383892,37,t,222,20868.0,1
338.0,65,42.33194,-71.04729,Entire home/apt,3,357,4.82,STR-446085,South Boston,1,2.0,Cozy Condo in Center of Southie,1,f,6,2028.0,1
501.0,339,42.36704,-71.05376,Entire home/apt,5,119,4.91,STR-441408,North End,18,2.0,North End 2 BR | 1 BA Duplex in Little Italy,24,t,240,120240.0,1
39.0,3,42.30555,-71.0723,Private room,91,365,5.0,none,Dorchester,31,2.0,Renovated near Redline/Commuter Rail 4 Harvard MIT,0,f,0,0.0,0
44.0,23,42.3165,-71.09535,Private room,30,66,5.0,none,Roxbury,8,1.0,Huge bed  and high ceiling room plus two closets.,8,t,255,11220.0,0
158.0,175,42.31700134277344,-71.10931396484375,Entire home/apt,3,313,4.94,STR-552336,Jamaica Plain,2,1.0,"Fully-Equipped, Private 1st Floor 1-Bed/1-Bath Apt",33,f,198,31284.0,1
192.0,266,42.317012786865234,-71.10931396484375,Entire home/apt,3,310,4.91,STR-544850,Jamaica Plain,2,1.0,Fully-Equipped 2nd Floor 1-Bed 1-Bath Apt,26,f,156,29952.0,1
307.0,41,42.27554,-71.07091,Entire home/apt,29,349,4.71,STR-397952,Mattapan,3,3.0,SPACIOUS TOWNHOUSE with Essential Amenities,0,f,0,0.0,1
40.0,22,42.30208,-71.07005,Private room,30,361,4.5,none,Dorchester,27,1.0,Economical & Accessible Room w/ Airbed Near T!,1,f,60,2400.0,0
119.0,339,42.31765,-71.10049,Private room,3,23,4.91,STR-398358,Jamaica Plain,3,1.0,"Charming room, in hip JP near The T  #2",37,t,222,26418.0,1
60.0,11,42.27345,-71.07251,Private room,90,273,4.64,none,Mattapan,4,1.0,Stay with Fun Family ( twin size bed),1,t,180,10800.0,0
946.0,17,42.33339,-71.05317,Entire home/apt,29,358,4.88,STR-416496,South Boston,1,4.0,Modern 3.5 BR Single Family Home,0,f,0,0.0,1
48.0,14,42.30426,-71.07147,Private room,30,304,4.71,none,Dorchester,27,1.0,Fair & Cozy Room with Airbed!,2,f,120,5760.0,0
358.0,440,42.34338,-71.06874,Entire home/apt,2,218,4.93,STR-414322,South End,1,2.0,"Victorian Charm, Modern Style w/Private Entrance",54,t,255,91290.0,1
65.0,50,42.25302,-71.11591,Private room,29,338,4.58,STR-416718,Hyde Park,5,1.0,"Mt Restmore, COZY spacious and Clean",0,f,0,0.0,1
435.0,237,42.348731994628906,-71.06843566894531,Entire home/apt,3,105,4.84,STR-445212,Bay Village,1,3.0,Historic townhouse in the heart of Boston,22,t,132,57420.0,1
68.0,149,42.33034,-71.05802,Private room,5,57,4.68,STR-524662,South Boston,4,1.0,"Large room, 2nd floor, wood floor, 27 Dexter Str.",13,f,130,8840.0,1
336.0,53,42.37018,-71.06109,Private room,1,153,4.85,STR-545898,Charlestown,8,1.0,"Rozinante - Queen, Harbor View",7,t,42,14112.0,1
97.0,442,42.30755,-71.04739,Private room,1,301,4.96,STR-383505,Dorchester,4,1.0,219 on the Ocean with Private Bath,46,t,255,24735.0,1
253.0,172,42.3713,-71.06154,Private room,1,140,4.86,STR-545898,Charlestown,8,1.0,"""Casita"" on the Water - Harbor View",26,t,156,39468.0,1
253.0,100,42.37216,-71.05937,Private room,1,150,4.71,STR-545898,Charlestown,8,1.0,"""Port"" View - Queen Ensuite",13,t,78,19734.0,1
